code,description,ingredient,quantity
30359,"Corn, hominy feed",crude_fibre_percent,5.3
30359,"Corn, hominy feed",ash_percent,2.1
30359,"Corn, hominy feed",nfe_percent,65.6
30359,"Corn, hominy feed",ndf_percent,12.6
30359,"Corn, hominy feed",adf_percent,4.5
30359,"Corn, hominy feed",total_cho_percent,71
30359,"Corn, hominy feed",starch_percent,49.9
30359,"Corn, hominy feed",sugars_percent,4.3
30359,"Corn, hominy feed",fermentable_fiber_percent,12.3
30359,"Corn, hominy feed",gross_energy_mj_mj_kg,17
30359,"Corn, hominy feed",gross_energy_kcal_kcal_kg,3972
30359,"Corn, hominy feed",de_fish_carni_old_kcal_kg,2900
30359,"Corn, hominy feed",de_fish_omni_old_kcal_kg,2900
30359,"Corn, hominy feed",de_carp_old_kcal_kg,2900
30359,"Corn, hominy feed",de_shrimp_old_kcal_kg,2900
30359,"Corn, hominy feed",de_fish_carni_extruded_kcal_kg,2741
30359,"Corn, hominy feed",de_fish_omni_extruded_kcal_kg,3098
30359,"Corn, hominy feed",de_carp_extruded_kcal_kg,3098
30359,"Corn, hominy feed",de_shrimp_extruded_kcal_kg,3098
30359,"Corn, hominy feed",de_fish_carni_pelleted_kcal_kg,2463
30359,"Corn, hominy feed",de_fish_omni_pelleted_kcal_kg,2900
30359,"Corn, hominy feed",de_carp_pelleted_kcal_kg,2900
30359,"Corn, hominy feed",de_shrimp_pelleted_kcal_kg,2900
30359,"Corn, hominy feed",me_fish_kcal_kg,2862
30359,"Corn, hominy feed",me_guelph_fish_carni_mj_kg,7.1
30359,"Corn, hominy feed",me_guelph_fish_omni_mj_kg,9.7
30359,"Corn, hominy feed",me_guelph_carp_mj_kg,9.7
30359,"Corn, hominy feed",me_guelph_shrimp_mj_kg,7.4
30359,"Corn, hominy feed",ne_fish_carni_extruded_mj_kg,5.4
30359,"Corn, hominy feed",ne_fish_omni_extruded_mj_kg,8
30359,"Corn, hominy feed",ne_carp_extruded_mj_kg,8
30359,"Corn, hominy feed",ne_shrimp_extruded_mj_kg,8
30359,"Corn, hominy feed",ne_fish_carni_pelleted_mj_kg,5
30359,"Corn, hominy feed",ne_fish_omni_pelleted_mj_kg,7.5
30359,"Corn, hominy feed",ne_carp_pelleted_mj_kg,7.5
30359,"Corn, hominy feed",ne_shrimp_pelleted_mj_kg,7.5
30359,"Corn, hominy feed",arginine_percent,0.31
30359,"Corn, hominy feed",histidine_percent,0.2
30359,"Corn, hominy feed",isoleucine_percent,0.41
30359,"Corn, hominy feed",leucine_percent,1.62
30359,"Corn, hominy feed",lysine_percent,0.17
30359,"Corn, hominy feed",methionine_percent,0.24
30359,"Corn, hominy feed",phenylalanine_percent,0.62
30359,"Corn, hominy feed",threonine_percent,0.34
30359,"Corn, hominy feed",tryptophan_percent,0.05
30359,"Corn, hominy feed",valine_percent,0.46
30359,"Corn, hominy feed",cystine_percent,0.18
30359,"Corn, hominy feed",tsaa_met_cys_percent,0.42
30359,"Corn, hominy feed",tyrosine_percent,0.49
30359,"Corn, hominy feed",phe_tyr_percent,1.11
30359,"Corn, hominy feed",glutamic_percent,2.05
30359,"Corn, hominy feed",aspartic_percent,0.59
30359,"Corn, hominy feed",glycine_percent,0.26
30359,"Corn, hominy feed",serine_percent,0.5
30359,"Corn, hominy feed",alanine_percent,0.87
30359,"Corn, hominy feed",sum_ea_as_percent,4.42
30359,"Corn, hominy feed",sum_nea_as_percent,4.94
30359,"Corn, hominy feed",taurine_percent,0
30359,"Corn, hominy feed",arg_coeff_percent_protein,3.04
30359,"Corn, hominy feed",his_coeff_percent_protein,1.96
30359,"Corn, hominy feed",ile_coeff_percent_protein,4.02
30359,"Corn, hominy feed",leu_coeff_percent_protein,15.88
30359,"Corn, hominy feed",lys_coeff_percent_protein,1.67
30359,"Corn, hominy feed",met_coeff_percent_protein,2.35
30359,"Corn, hominy feed",phe_coeff_percent_protein,6.08
30359,"Corn, hominy feed",thr_coeff_percent_protein,3.33
30359,"Corn, hominy feed",trp_coeff_percent_protein,0.49
30359,"Corn, hominy feed",val_coeff_percent_protein,4.51
30359,"Corn, hominy feed",cys_coeff_percent_protein,1.77
30359,"Corn, hominy feed",tyr_coeff_percent_protein,4.8
30359,"Corn, hominy feed",glu_coeff_percent_protein,20.1
30359,"Corn, hominy feed",asp_coeff_percent_protein,5.78
30359,"Corn, hominy feed",gly_coeff_percent_protein,2.55
30359,"Corn, hominy feed",ser_coeff_percent_protein,4.9
30359,"Corn, hominy feed",ala_coeff_percent_protein,8.53
30359,"Corn, hominy feed",dig_arg_fish_percent,0.25
30359,"Corn, hominy feed",dig_his_fish_percent,0.16
30359,"Corn, hominy feed",dig_ile_fish_percent,0.33
30359,"Corn, hominy feed",dig_leu_fish_percent,1.3
30359,"Corn, hominy feed",dig_lys_fish_percent,0.14
30359,"Corn, hominy feed",dig_met_fish_percent,0.19
30359,"Corn, hominy feed",dig_phe_fish_percent,0.5
30359,"Corn, hominy feed",dig_thr_fish_percent,0.27
30359,"Corn, hominy feed",dig_trp_fish_percent,0.04
30359,"Corn, hominy feed",dig_val_fish_percent,0.37
30359,"Corn, hominy feed",dig_cys_fish_percent,0.14
30359,"Corn, hominy feed",dig_tsaa_met_cys_percent,0.34
30359,"Corn, hominy feed",dig_tyr_fish_percent,0.39
30359,"Corn, hominy feed",calcium_percent,0.02
30359,"Corn, hominy feed",phosphorus_percent,0.26
30359,"Corn, hominy feed",ca_coeff_percent_ash,0.95
30359,"Corn, hominy feed",p_coeff_percent_ash,12.38
30359,"Corn, hominy feed",phytate_p_percent,0.21
30359,"Corn, hominy feed",bone_p_percent,0
30359,"Corn, hominy feed",phytate_p_coeff_percent,80
30359,"Corn, hominy feed",cellular_p_percent,0.08
30359,"Corn, hominy feed",monobasic_p_percent,0
30359,"Corn, hominy feed",dibasic_p_percent,0
30359,"Corn, hominy feed",tribasic_p_percent,0
30359,"Corn, hominy feed",dig_p_carni_percent,0.07
30359,"Corn, hominy feed",dig_p_omni_percent,0.1
30359,"Corn, hominy feed",dig_p_carp_percent,0.06
30359,"Corn, hominy feed",dig_p_shrimp_percent,0.08
30359,"Corn, hominy feed",sodium_percent,0.01
30359,"Corn, hominy feed",chlorine_percent,0.05
30359,"Corn, hominy feed",potassium_percent,0.31
30359,"Corn, hominy feed",magnesium_percent,0.11
30359,"Corn, hominy feed",sulfur_percent,0.25
30359,"Corn, hominy feed",copper_mg_kg,2
30359,"Corn, hominy feed",iron_mg_kg,64
30359,"Corn, hominy feed",manganese_mg_kg,10
30359,"Corn, hominy feed",selenium_mg_kg,0.06
30359,"Corn, hominy feed",zinc_mg_kg,15
30359,"Corn, hominy feed",iodine_mg_kg,0.06
30359,"Corn, hominy feed",cobalt_mg_kg,0.05
30359,"Corn, hominy feed",biotin_b7_mg_kg,0.13
30359,"Corn, hominy feed",folic_acid_b9_mg_kg,0.31
30359,"Corn, hominy feed",niacin_b3_mg_kg,46.9
30359,"Corn, hominy feed",pantothenic_acid_b5_mg_kg,8.2
30359,"Corn, hominy feed",pyridoxine_b6_mg_kg,10.95
30359,"Corn, hominy feed",riboflavin_b2_mg_kg,2.1
30359,"Corn, hominy feed",thiamin_b1_mg_kg,8.05
30359,"Corn, hominy feed",vitamin_b12_mg_kg,0
30359,"Corn, hominy feed",vitamin_c_mg_kg,0
30359,"Corn, hominy feed",vitamin_a_iu_kg,2700
30359,"Corn, hominy feed",vitamin_d_iu_kg,0
30359,"Corn, hominy feed",vitamin_e_mg_kg,10.33
30359,"Corn, hominy feed",vitamin_k_mg_kg,0
30359,"Corn, hominy feed",choline_mg_kg,1154
30359,"Corn, hominy feed",inositol_mg_kg,167
30359,"Corn, hominy feed",beta_carotene_mg_kg,9
30359,"Corn, hominy feed",xanthophylls_mg_kg,23
30359,"Corn, hominy feed",antioxidant_mg_kg,0
30359,"Corn, hominy feed",astaxanthin_mg_kg,0
30359,"Corn, hominy feed",phytase_activity_ftu_kg,0
30359,"Corn, hominy feed",adc_dm_fish_percent,72
30359,"Corn, hominy feed",adc_cp_fish_percent,80
30359,"Corn, hominy feed",adc_lipid_fish_percent,80
30359,"Corn, hominy feed",adc_ge_fish_percent,73
30359,"Corn, hominy feed",adc_total_cho_fish_percent,71
30359,"Corn, hominy feed",adc_starch_fish_percent,85
30359,"Corn, hominy feed",adc_starch_carni_percent,80
30359,"Corn, hominy feed",adc_starch_omni_percent,85
30359,"Corn, hominy feed",adc_ge_carni_extruded_percent,69
30359,"Corn, hominy feed",adc_ge_omni_extruded_percent,78
30359,"Corn, hominy feed",adc_ge_carni_pelleted_percent,62
30359,"Corn, hominy feed",adc_ge_omni_pelleted_percent,73
30359,"Corn, hominy feed",adc_starch_carni_extruded_percent,85
30359,"Corn, hominy feed",adc_starch_omni_extruded_percent,95
30359,"Corn, hominy feed",adc_starch_carni_pelleted_percent,70
30359,"Corn, hominy feed",adc_starch_omni_pelleted_percent,85
30359,"Corn, hominy feed",adc_sugars_carni_extruded_percent,90
30359,"Corn, hominy feed",adc_sugars_omni_extruded_percent,90
30359,"Corn, hominy feed",adc_sugars_carni_pelleted_percent,90
30359,"Corn, hominy feed",adc_sugars_omni_pelleted_percent,90
30359,"Corn, hominy feed",adc_fermentable_fiber_carni_extruded_percent,0
30359,"Corn, hominy feed",adc_fermentable_fiber_omni_extruded_percent,30
30359,"Corn, hominy feed",adc_fermentable_fiber_carni_pelleted_percent,0
30359,"Corn, hominy feed",adc_fermentable_fiber_omni_pelleted_percent,30
30359,"Corn, hominy feed",dig_dm_fish_percent,63.9
30359,"Corn, hominy feed",dig_cp_fish_percent,8.2
30359,"Corn, hominy feed",dig_lipid_fish_percent,4.4
30359,"Corn, hominy feed",dig_ge_de_fish_kcal,2900
30359,"Corn, hominy feed",dig_total_cho_fish_percent,50.39
30359,"Corn, hominy feed",dig_starch_fish_percent,42.42
30359,"Corn, hominy feed",dig_starch_carni_percent,39.92
30359,"Corn, hominy feed",dig_starch_omni_percent,42.42
30359,"Corn, hominy feed",adc_arg_fish_percent,80
30359,"Corn, hominy feed",adc_his_fish_percent,80
30359,"Corn, hominy feed",adc_ile_fish_percent,80
30359,"Corn, hominy feed",adc_leu_fish_percent,80
30359,"Corn, hominy feed",adc_lys_fish_percent,80
30359,"Corn, hominy feed",adc_met_fish_percent,80
30359,"Corn, hominy feed",adc_phe_fish_percent,80
30359,"Corn, hominy feed",adc_thr_fish_percent,80
30359,"Corn, hominy feed",adc_trp_fish_percent,80
30359,"Corn, hominy feed",adc_val_fish_percent,80
30359,"Corn, hominy feed",adc_cys_fish_percent,80
30359,"Corn, hominy feed",adc_tyr_fish_percent,80
30359,"Corn, hominy feed",palmitic_16_0_percent,0.33
30359,"Corn, hominy feed",stearic_18_0_percent,0.06
30359,"Corn, hominy feed",oleic_18_1_n_9_percent,0.8
30359,"Corn, hominy feed",linoleic_18_2_n_6_percent,3.19
30359,"Corn, hominy feed",linolenic_18_3_n_3_percent,0.04
30359,"Corn, hominy feed",arachidonic_20_4_n_6_percent,0
30359,"Corn, hominy feed",epa_20_5_n_3_percent,0
30359,"Corn, hominy feed",dha_22_6_n_3_percent,0
30359,"Corn, hominy feed",epa_dha_percent,0
30359,"Corn, hominy feed",safa_percent,0.73
30359,"Corn, hominy feed",mufa_percent,1.33
30359,"Corn, hominy feed",pufa_percent,3.23
30359,"Corn, hominy feed",sum_n_3_percent,0.04
30359,"Corn, hominy feed",sum_n_6_percent,3.54
30359,"Corn, hominy feed",phospholipids_percent,0.31
30359,"Corn, hominy feed",cholesterol_mg_kg,0
30359,"Corn, hominy feed",plant_sterols_mg_kg,403
30359,"Corn, hominy feed",coeff_18_2_n_6_percent_lipid,58
30359,"Corn, hominy feed",coeff_18_3_n_3_percent_lipid,0.7
30359,"Corn, hominy feed",coeff_20_4_n_6_percent_lipid,0
30359,"Corn, hominy feed",coeff_20_5_n_3_percent_lipid,0
30359,"Corn, hominy feed",coeff_22_6_n_3_percent_lipid,0
30359,"Corn, hominy feed",coeff_safa_percent_lipid,13.3
30359,"Corn, hominy feed",coeff_mufa_percent_lipid,24.2
30359,"Corn, hominy feed",coeff_pufa_percent_lipid,58.7
30359,"Corn, hominy feed",aflatoxin_b_ppb,20
30359,"Corn, hominy feed",deoxynivalenol_don_ppb,279.7
30359,"Corn, hominy feed",zeralenone_zon_ppb,429.3
30359,"Corn, hominy feed",fumonisin_fum_ppb,1617
30359,"Corn, hominy feed",anti_trypsic_factors_mg_kg,0
30359,"Corn, hominy feed",gossypol_mg_kg,0
30359,"Corn, hominy feed",phytic_acid_g_kg,0.6
30359,"Corn, hominy feed",glucosinolates_mmol_kg,0
30359,"Corn, hominy feed",sinapine_mg_kg,0
30359,"Corn, hominy feed",tannins_mg_eq_cathin_kg,0
30359,"Corn, hominy feed",lectins_mg_kg,0
30359,"Corn, hominy feed",cyanogens_mg_kg,0
30359,"Corn, hominy feed",pc_bs_ng_whoteq_kg,0
30359,"Corn, hominy feed",dioxins_ng_whoteq_kg,0
30359,"Corn, hominy feed",soyasaponins_mg_kg,0
30359,"Corn, hominy feed",isoflavones_mg_kg,0
30359,"Corn, hominy feed",sidc_dm_porcine_percent,76
30359,"Corn, hominy feed",sidc_cp_porcine_percent,80
30359,"Corn, hominy feed",sidc_arg_porcine_percent,86
30359,"Corn, hominy feed",sidc_his_porcine_percent,74
30359,"Corn, hominy feed",sidc_ile_porcine_percent,75
30359,"Corn, hominy feed",sidc_leu_porcine_percent,83
30359,"Corn, hominy feed",sidc_lys_porcine_percent,65
30359,"Corn, hominy feed",sidc_met_porcine_percent,86
30359,"Corn, hominy feed",sidc_phe_porcine_percent,84
30359,"Corn, hominy feed",sidc_thr_porcine_percent,65
30359,"Corn, hominy feed",sidc_trp_porcine_percent,60
30359,"Corn, hominy feed",sidc_val_porcine_percent,73
30359,"Corn, hominy feed",sidc_cys_porcine_percent,67
30359,"Corn, hominy feed",sidc_tyr_porcine_percent,88
30359,"Corn, hominy feed",sidc_dm_poultry_percent,76
30359,"Corn, hominy feed",sidc_cp_poultry_percent,80
30359,"Corn, hominy feed",sidc_arg_poultry_percent,86
30359,"Corn, hominy feed",sidc_his_poultry_percent,74
30359,"Corn, hominy feed",sidc_ile_poultry_percent,75
30359,"Corn, hominy feed",sidc_leu_poultry_percent,83
30359,"Corn, hominy feed",sidc_lys_poultry_percent,65
30359,"Corn, hominy feed",sidc_met_poultry_percent,86
30359,"Corn, hominy feed",sidc_phe_poultry_percent,84
30359,"Corn, hominy feed",sidc_thr_poultry_percent,65
30359,"Corn, hominy feed",sidc_trp_poultry_percent,60
30359,"Corn, hominy feed",sidc_val_poultry_percent,73
30359,"Corn, hominy feed",sidc_cys_poultry_percent,67
30359,"Corn, hominy feed",sidc_tyr_poultry_percent,88
30359,"Corn, hominy feed",sid_arg_porcine_percent,0.27
30359,"Corn, hominy feed",sid_his_porcine_percent,0.15
30359,"Corn, hominy feed",sid_ile_porcine_percent,0.31
30359,"Corn, hominy feed",sid_leu_porcine_percent,1.34
30359,"Corn, hominy feed",sid_lys_porcine_percent,0.11
30359,"Corn, hominy feed",sid_met_porcine_percent,0.21
30359,"Corn, hominy feed",sid_phe_porcine_percent,0.52
30359,"Corn, hominy feed",sid_thr_porcine_percent,0.22
30359,"Corn, hominy feed",sid_trp_porcine_percent,0.03
30359,"Corn, hominy feed",sid_val_porcine_percent,0.34
30359,"Corn, hominy feed",sid_cys_porcine_percent,0.12
30359,"Corn, hominy feed",sid_tyr_porcine_percent,0.43
30359,"Corn, hominy feed",sid_arg_poultry_percent,0.27
30359,"Corn, hominy feed",sid_his_poultry_percent,0.15
30359,"Corn, hominy feed",sid_ile_poultry_percent,0.31
30359,"Corn, hominy feed",sid_leu_poultry_percent,1.34
30359,"Corn, hominy feed",sid_lys_poultry_percent,0.11
30359,"Corn, hominy feed",sid_met_poultry_percent,0.21
30359,"Corn, hominy feed",sid_phe_poultry_percent,0.52
30359,"Corn, hominy feed",sid_thr_poultry_percent,0.22
30359,"Corn, hominy feed",sid_trp_poultry_percent,0.03
30359,"Corn, hominy feed",sid_val_poultry_percent,0.34
30359,"Corn, hominy feed",sid_cys_poultry_percent,0.12
30359,"Corn, hominy feed",sid_tyr_poultry_percent,0.43
30359,"Corn, hominy feed",global_warming_including_luc_peat_kg_co2eq_t,1151
30363,Corn hominy,dry_matter_percent,87
30363,Corn hominy,moisture_percent,13
30363,Corn hominy,crude_protein_percent,9.4
30363,Corn hominy,crude_lipids_percent,4.2
30363,Corn hominy,crude_fibre_percent,6
30363,Corn hominy,ash_percent,1.6
30363,Corn hominy,nfe_percent,65.8
30363,Corn hominy,ndf_percent,13
30363,Corn hominy,adf_percent,5
30363,Corn hominy,total_cho_percent,71.8
30363,Corn hominy,starch_percent,50
30363,Corn hominy,sugars_percent,4
30363,Corn hominy,fermentable_fiber_percent,12.8
30363,Corn hominy,gross_energy_mj_mj_kg,16
30363,Corn hominy,gross_energy_kcal_kcal_kg,3838
30363,Corn hominy,de_fish_carni_old_kcal_kg,2764
30363,Corn hominy,de_fish_omni_old_kcal_kg,2764
30363,Corn hominy,de_carp_old_kcal_kg,2764
30363,Corn hominy,de_shrimp_old_kcal_kg,2764
30363,Corn hominy,de_fish_carni_extruded_kcal_kg,2610
30363,Corn hominy,de_fish_omni_extruded_kcal_kg,2956
30363,Corn hominy,de_carp_extruded_kcal_kg,2956
30363,Corn hominy,de_shrimp_extruded_kcal_kg,2956
30363,Corn hominy,de_fish_carni_pelleted_kcal_kg,2303
30363,Corn hominy,de_fish_omni_pelleted_kcal_kg,2764
30363,Corn hominy,de_carp_pelleted_kcal_kg,2764
30363,Corn hominy,de_shrimp_pelleted_kcal_kg,2764
30363,Corn hominy,me_fish_kcal_kg,2729
30363,Corn hominy,me_guelph_fish_carni_mj_kg,6.5
30363,Corn hominy,me_guelph_fish_omni_mj_kg,9.1
30363,Corn hominy,me_guelph_carp_mj_kg,9.1
30363,Corn hominy,me_guelph_shrimp_mj_kg,6.9
30363,Corn hominy,ne_fish_carni_extruded_mj_kg,5
30363,Corn hominy,ne_fish_omni_extruded_mj_kg,7.5
30363,Corn hominy,ne_carp_extruded_mj_kg,7.5
30363,Corn hominy,ne_shrimp_extruded_mj_kg,7.5
30363,Corn hominy,ne_fish_carni_pelleted_mj_kg,4.5
30363,Corn hominy,ne_fish_omni_pelleted_mj_kg,7
30363,Corn hominy,ne_carp_pelleted_mj_kg,7
30363,Corn hominy,ne_shrimp_pelleted_mj_kg,7
30363,Corn hominy,arginine_percent,0.47
30363,Corn hominy,histidine_percent,0.24
30363,Corn hominy,isoleucine_percent,0.32
30363,Corn hominy,leucine_percent,1.65
30363,Corn hominy,lysine_percent,0.29
30363,Corn hominy,methionine_percent,0.19
30363,Corn hominy,phenylalanine_percent,0.62
30363,Corn hominy,threonine_percent,0.32
30363,Corn hominy,tryptophan_percent,0.08
30363,Corn hominy,valine_percent,0.45
30363,Corn hominy,cystine_percent,0.22
30363,Corn hominy,tsaa_met_cys_percent,0.41
30363,Corn hominy,tyrosine_percent,0.49
30363,Corn hominy,phe_tyr_percent,1.11
30363,Corn hominy,glutamic_percent,2.05
30363,Corn hominy,aspartic_percent,0.6
30363,Corn hominy,glycine_percent,0.26
30363,Corn hominy,serine_percent,0.5
30363,Corn hominy,alanine_percent,0.87
30363,Corn hominy,sum_ea_as_percent,4.63
30363,Corn hominy,sum_nea_as_percent,4.99
30363,Corn hominy,taurine_percent,0
30363,Corn hominy,arg_coeff_percent_protein,5
30363,Corn hominy,his_coeff_percent_protein,2.55
30363,Corn hominy,ile_coeff_percent_protein,3.4
30363,Corn hominy,leu_coeff_percent_protein,17.55
30363,Corn hominy,lys_coeff_percent_protein,3.09
30363,Corn hominy,met_coeff_percent_protein,2.02
30363,Corn hominy,phe_coeff_percent_protein,6.6
30363,Corn hominy,thr_coeff_percent_protein,3.4
30363,Corn hominy,trp_coeff_percent_protein,0.85
30363,Corn hominy,val_coeff_percent_protein,4.79
30363,Corn hominy,cys_coeff_percent_protein,2.34
30363,Corn hominy,tyr_coeff_percent_protein,5.21
30363,Corn hominy,glu_coeff_percent_protein,21.81
30363,Corn hominy,asp_coeff_percent_protein,6.38
30363,Corn hominy,gly_coeff_percent_protein,2.77
30363,Corn hominy,ser_coeff_percent_protein,5.32
30363,Corn hominy,ala_coeff_percent_protein,9.26
30363,Corn hominy,dig_arg_fish_percent,0.4
30363,Corn hominy,dig_his_fish_percent,0.2
30363,Corn hominy,dig_ile_fish_percent,0.27
30363,Corn hominy,dig_leu_fish_percent,1.4
30363,Corn hominy,dig_lys_fish_percent,0.25
30363,Corn hominy,dig_met_fish_percent,0.16
30363,Corn hominy,dig_phe_fish_percent,0.53
30363,Corn hominy,dig_thr_fish_percent,0.27
30363,Corn hominy,dig_trp_fish_percent,0.07
30363,Corn hominy,dig_val_fish_percent,0.38
30363,Corn hominy,dig_cys_fish_percent,0.19
30363,Corn hominy,dig_tsaa_met_cys_percent,0.35
30363,Corn hominy,dig_tyr_fish_percent,0.42
30363,Corn hominy,calcium_percent,0.02
30363,Corn hominy,phosphorus_percent,0.26
30363,Corn hominy,ca_coeff_percent_ash,1.25
30363,Corn hominy,p_coeff_percent_ash,16.25
30363,Corn hominy,phytate_p_percent,0.21
30363,Corn hominy,bone_p_percent,0
30363,Corn hominy,phytate_p_coeff_percent,80
30363,Corn hominy,cellular_p_percent,0.08
30363,Corn hominy,monobasic_p_percent,0
30363,Corn hominy,dibasic_p_percent,0
30363,Corn hominy,tribasic_p_percent,0
30363,Corn hominy,dig_p_carni_percent,0.07
30363,Corn hominy,dig_p_omni_percent,0.1
30363,Corn hominy,dig_p_carp_percent,0.06
30363,Corn hominy,dig_p_shrimp_percent,0.08
30363,Corn hominy,sodium_percent,0.01
30363,Corn hominy,chlorine_percent,0.05
30363,Corn hominy,potassium_percent,0.67
30363,Corn hominy,magnesium_percent,0.11
30363,Corn hominy,sulfur_percent,0.13
30363,Corn hominy,copper_mg_kg,2
30363,Corn hominy,iron_mg_kg,64
30363,Corn hominy,manganese_mg_kg,10
30363,Corn hominy,selenium_mg_kg,0.06
30363,Corn hominy,zinc_mg_kg,15
30363,Corn hominy,iodine_mg_kg,0.06
30363,Corn hominy,cobalt_mg_kg,0.05
30363,Corn hominy,biotin_b7_mg_kg,0.13
30363,Corn hominy,folic_acid_b9_mg_kg,0.31
30363,Corn hominy,niacin_b3_mg_kg,46.9
30363,Corn hominy,pantothenic_acid_b5_mg_kg,8.2
30363,Corn hominy,pyridoxine_b6_mg_kg,10.95
30363,Corn hominy,riboflavin_b2_mg_kg,2.1
30363,Corn hominy,thiamin_b1_mg_kg,8.05
30363,Corn hominy,vitamin_b12_mg_kg,0
30363,Corn hominy,vitamin_c_mg_kg,0
30363,Corn hominy,vitamin_a_iu_kg,2300
30363,Corn hominy,vitamin_d_iu_kg,0
30363,Corn hominy,vitamin_e_mg_kg,10.33
30363,Corn hominy,vitamin_k_mg_kg,0
30363,Corn hominy,choline_mg_kg,1154
30363,Corn hominy,inositol_mg_kg,167
30363,Corn hominy,beta_carotene_mg_kg,9
30363,Corn hominy,xanthophylls_mg_kg,23
30363,Corn hominy,antioxidant_mg_kg,0
30363,Corn hominy,astaxanthin_mg_kg,0
30363,Corn hominy,phytase_activity_ftu_kg,0
30363,Corn hominy,adc_dm_fish_percent,71
30363,Corn hominy,adc_cp_fish_percent,80
30363,Corn hominy,adc_lipid_fish_percent,80
30363,Corn hominy,adc_ge_fish_percent,72
30363,Corn hominy,adc_total_cho_fish_percent,70
30363,Corn hominy,adc_starch_fish_percent,85
30363,Corn hominy,adc_starch_carni_percent,80
30363,Corn hominy,adc_starch_omni_percent,85
30363,Corn hominy,adc_ge_carni_extruded_percent,68
30363,Corn hominy,adc_ge_omni_extruded_percent,77
30363,Corn hominy,adc_ge_carni_pelleted_percent,60
30363,Corn hominy,adc_ge_omni_pelleted_percent,72
30363,Corn hominy,adc_starch_carni_extruded_percent,85
30363,Corn hominy,adc_starch_omni_extruded_percent,95
30363,Corn hominy,adc_starch_carni_pelleted_percent,70
30363,Corn hominy,adc_starch_omni_pelleted_percent,85
30363,Corn hominy,adc_sugars_carni_extruded_percent,90
30363,Corn hominy,adc_sugars_omni_extruded_percent,90
30363,Corn hominy,adc_sugars_carni_pelleted_percent,90
30363,Corn hominy,adc_sugars_omni_pelleted_percent,90
30363,Corn hominy,adc_fermentable_fiber_carni_extruded_percent,0
30363,Corn hominy,adc_fermentable_fiber_omni_extruded_percent,30
30363,Corn hominy,adc_fermentable_fiber_carni_pelleted_percent,0
30363,Corn hominy,adc_fermentable_fiber_omni_pelleted_percent,30
30363,Corn hominy,dig_dm_fish_percent,61.8
30363,Corn hominy,dig_cp_fish_percent,7.5
30363,Corn hominy,dig_lipid_fish_percent,3.4
30363,Corn hominy,dig_ge_de_fish_kcal,2764
30363,Corn hominy,dig_total_cho_fish_percent,50.26
30363,Corn hominy,dig_starch_fish_percent,42.5
30363,Corn hominy,dig_starch_carni_percent,40
30363,Corn hominy,dig_starch_omni_percent,42.5
30363,Corn hominy,adc_arg_fish_percent,85
30363,Corn hominy,adc_his_fish_percent,85
30363,Corn hominy,adc_ile_fish_percent,85
30363,Corn hominy,adc_leu_fish_percent,85
30363,Corn hominy,adc_lys_fish_percent,85
30363,Corn hominy,adc_met_fish_percent,85
30363,Corn hominy,adc_phe_fish_percent,85
30363,Corn hominy,adc_thr_fish_percent,85
30363,Corn hominy,adc_trp_fish_percent,85
30363,Corn hominy,adc_val_fish_percent,85
30363,Corn hominy,adc_cys_fish_percent,85
30363,Corn hominy,adc_tyr_fish_percent,85
30363,Corn hominy,palmitic_16_0_percent,0.33
30363,Corn hominy,stearic_18_0_percent,0.06
30363,Corn hominy,oleic_18_1_n_9_percent,0.8
30363,Corn hominy,linoleic_18_2_n_6_percent,2.44
30363,Corn hominy,linolenic_18_3_n_3_percent,0.03
30363,Corn hominy,arachidonic_20_4_n_6_percent,0
30363,Corn hominy,epa_20_5_n_3_percent,0
30363,Corn hominy,dha_22_6_n_3_percent,0
30363,Corn hominy,epa_dha_percent,0
30363,Corn hominy,safa_percent,0.56
30363,Corn hominy,mufa_percent,1.02
30363,Corn hominy,pufa_percent,2.47
30363,Corn hominy,sum_n_3_percent,0.03
30363,Corn hominy,sum_n_6_percent,2.71
30363,Corn hominy,phospholipids_percent,0.36
30363,Corn hominy,cholesterol_mg_kg,0
30363,Corn hominy,plant_sterols_mg_kg,308
30363,Corn hominy,coeff_18_2_n_6_percent_lipid,58
30363,Corn hominy,coeff_18_3_n_3_percent_lipid,0.7
30363,Corn hominy,coeff_20_4_n_6_percent_lipid,0
30363,Corn hominy,coeff_20_5_n_3_percent_lipid,0
30363,Corn hominy,coeff_22_6_n_3_percent_lipid,0
30363,Corn hominy,coeff_safa_percent_lipid,13.3
30363,Corn hominy,coeff_mufa_percent_lipid,24.2
30363,Corn hominy,coeff_pufa_percent_lipid,58.7
30363,Corn hominy,aflatoxin_b_ppb,20
30363,Corn hominy,deoxynivalenol_don_ppb,1003
30363,Corn hominy,zeralenone_zon_ppb,87
30363,Corn hominy,fumonisin_fum_ppb,4097
30363,Corn hominy,anti_trypsic_factors_mg_kg,0
30363,Corn hominy,gossypol_mg_kg,0
30363,Corn hominy,phytic_acid_g_kg,0.6
30363,Corn hominy,glucosinolates_mmol_kg,0
30363,Corn hominy,sinapine_mg_kg,0
30363,Corn hominy,tannins_mg_eq_cathin_kg,0
30363,Corn hominy,lectins_mg_kg,0
30363,Corn hominy,cyanogens_mg_kg,0
30363,Corn hominy,pc_bs_ng_whoteq_kg,0
30363,Corn hominy,dioxins_ng_whoteq_kg,0
30363,Corn hominy,soyasaponins_mg_kg,0
